name,long,lat
Stanbridge Academy,-122.3300731,37.5751502
College Park Elementary School,-122.3278906,37.5763316
Urban School of San Francisco,-122.4460845,37.7709383
San Francisco Day School,-122.4467149,37.7779012
San Francisco Friends School,-122.4227166,37.7690674
Town School for Boys,-122.440166,37.7920271
Ida B Wells High School,-122.4340281,37.7750892
International High School of San Francisco,-122.4216371,37.7753816
Stuart Hall High School,-122.427196,37.788625
San Francisco University High School,-122.4454646,37.7908898
Bessie Carmichael Middle School,-122.4004441,37.7806662
Proof School,-122.4078617,37.7812058
AltSchool,-122.401198,37.7817596
Cathedral School for Boys,-122.4138333,37.7922206
AltSchool Fort Mason,-122.4338898,37.8045766
Daniel Webster Elementary School,-122.3958437,37.7605811
McKinley Elementary School,-122.4364032,37.7671582
Grattan Elementary School,-122.4505091,37.7637948
The Hamlin School,-122.4324259,37.7948921
Adda Clevenger School,-122.4242889,37.7536992
Tenderloin Elementary School,-122.4197403,37.7817847
La Scuola International School,-122.3892105,37.7606464
Futures Academy - Brentwood,-118.4691057,34.04234
Beverly Hills High School,-118.410425,34.0614638
Wildwood School,-118.4509236,34.033087
New West Charter School,-118.4551514,34.0358168
The Archer School for Girls,-118.471615,34.0650914
Crossroads School,-118.4738714,34.0245695
Harvard-Westlake School,-118.4340011,34.0887482
Concord Prep High School,-118.4936852,34.0210103
Palms Elementary School,-118.40773,34.0261274
The John Thomas Dye School,-118.4634026,34.0874585
"Brentwood School, West Campus",-118.4756298,34.0612035
"Brentwood School, East Campus",-118.468795,34.067168
University High School Charter,-118.4611375,34.045413
New Roads Upper School,-118.4613038,34.0313088
Le Lycée Français de Los Angeles,-118.4153046,34.0273516
Crossroads Elementary School,-118.4780122,34.0226129
Marymount High School,-118.4452426,34.0759611
Sinai Akiba Academy,-118.428734,34.065989
Stratford School - West Los Angeles,-118.4508551,34.0364542
Hamilton High School,-118.391615,34.034135
Castilleja School,-122.1515977,37.4393284
Alto International School,-122.156933,37.461016
Menlo School,-122.1912193,37.4532623
La Entrada Middle School,-122.2019191,37.4278331
The Primary School,-122.1333525,37.4610444
Laurel School Upper Campus,-122.1490969,37.4600061
Woodland School,-122.19691,37.402995
Synapse School (Six Seconds),-122.1998404,37.4766393
Keys School,-122.1270415,37.4311964
Las Lomitas Elementary School,-122.2123859,37.4381044
The Peninsula School,-122.1662783,37.4664
International School of the Peninsula,-122.1255139,37.452516
Montessori School of Los Altos,-122.1123189,37.4148504
Duveneck Elementary School,-122.1344772,37.4500667
International School of the Peninsula - Cowper Campus,-122.123566,37.426544
Escondido Elementary School,-122.1553109,37.4215229
Ohlone Elementary School,-122.1233344,37.4392177
Hillview Middle School,-122.1954903,37.4393684
Keys School - Middle Campus,-122.127905,37.416356
Encinal Elementary School,-122.1861609,37.4648602
Futures Academy - Beverly Hills,-118.3756465,34.0646096
Fairfax High School,-118.3597626,34.0821435
St Mary Magdalen Catholic School,-118.3775572,34.0549353
Turning Point School,-118.3848336,34.0271201
Park Century School,-118.3875672,34.0264056
Shalhevet School,-118.3628135,34.0597944
Holy Spirit STEM Academy,-118.354788,34.0477775
Warner Avenue Elementary School,-118.4339951,34.069459
Beverly Vista Middle School,-118.3941593,34.0642734
Hawthorne School,-118.4042156,34.0792718
McKinley Elementary School,-122.3567963,37.5797186
Nesbit Elementary School,-122.2748188,37.5249776
West Hillsborough Elementary & Preschool,-122.367407,37.550014
Parkside Elementary School,-122.2966973,37.5614131
Bayside Academy,-122.294413,37.5660466
American Indian Model Schools,-122.2654759,37.8000953
Fruitvale Elementary School,-122.2137663,37.7962778
Bay Farm School,-122.2519223,37.7441211
Head-Royce School,-122.2051678,37.8079897
Oakland High School,-122.2360208,37.8041321
Urban Montessori Charter School Upper Campus,-122.2162935,37.7970959
Otis Elementary School,-122.2384897,37.7540352
Lincoln Middle School,-122.2311322,37.7526273
Community School For Creative,-122.2388126,37.7849697
St Paul's Episcopal School,-122.259996,37.811256
American Indian Public Charter School I,-122.1993536,37.7937362
Arise High School,-122.2247846,37.7758226
The Lake School,-122.251158,37.801406
Coastline Christian Schools,-122.2392431,37.7272181
Laurel Elementary School,-122.196211,37.792805
Skyline High School,-122.1618747,37.7980038
Sequoia Elementary School,-122.2109638,37.8024159
Oakland Charter High School,-122.2195789,37.7858651
ASCEND,-122.2205679,37.7732415
Will C. Wood Middle School,-122.2624519,37.7613266
School's,-118.2809376,34.051732
Camino Nuevo High School,-118.2864732,34.0764615
Colburn School,-118.2498675,34.0540161
Cathedral High School,-118.23474,34.0691637
Robert F. Kennedy Community Schools,-118.2973342,34.0597621
Miguel Contreras Learning Complex,-118.2609808,34.0574798
Central City Value High School,-118.288617,34.075094
Downtown Value School,-118.2794683,34.0372956
Bright Star Schools,-118.2821532,34.0624132
UCLA Community School,-118.2978402,34.0597312
Ramón C. Cortines School of Visual and Performing Arts,-118.243368,34.059121
Ánimo Jefferson Charter Middle School,-118.243516,34.012487
Micheltorena Elementary School,-118.275451,34.089274
Arts In Action Charter School Middle,-118.2196958,34.0275576
Los Angeles High School of the Arts,-118.2968022,34.0598891
Esperanza Elementary School,-118.271848,34.0546807
Five Keys Schools and Programs,-118.1989609,34.068568
Soto Street Elementary School,-118.2168971,34.0316857
Jardin de la Infancia School,-118.2488478,34.0424255
University Prep Value High School,-118.280997,34.0467041
St Marylebone School,-0.1516101,51.52210770000001
Hallfield Primary School,-0.18564,51.514847
The London School Of English,-0.211371,51.5053527
Avondale Park Primary School,-0.2137871,51.510841
The American School in London,-0.1766746,51.5348361
Addison Primary School,-0.2192982,51.4998014
St James Preparatory School,-0.2090343,51.4952216
Holland Park School,-0.2006885,51.5050051
Eaton House Belgravia School,-0.1547957,51.4941055
Fulham Prep School,-0.209722,51.486462
Trevor Roberts School,-0.1705432,51.54435549999999
Newton Preparatory School,-0.1456348,51.4772323
Hampstead School,-0.2078819,51.5554757
Wetherby Senior School,-0.1504629,51.5175872
University College School Junior Branch,-0.1792915,51.5570609
International Community School,-0.1701169,51.5177498
Knightsbridge School,-0.1631141,51.4964022
Thomas's Battersea,-0.1744556,51.4743997
European School Of Economics,-0.150828,51.51627
Queen's Gate School,-0.178538,51.494845
Sprague Elementary School,-71.297584,42.304492
Tobin Beaudet Schools,-71.23548219999999,42.2777326
Highrock School,-71.2440338,42.2746073
The Rashi School,-71.197253,42.267528
Oak Hill Middle School,-71.1916449,42.3100833
Wellesley Montessori School,-71.294262,42.293213
Countryside,-71.2024417,42.3129862
Theophany School,-71.2062766,42.2835296
Mitchell Elementary School,-71.2226056,42.2887548
Charles E. Brown Middle School,-71.1899679,42.30910540000001
Charles River School,-71.27869749999999,42.2447725
St. Sebastian's School,-71.20723699999999,42.26893
"Boston Ballet School, Newton MA",-71.214325,42.312911
Katharine Lee Bates Elementary School,-71.306527,42.31288
Korean School of New England 뉴잉글랜드 한국학교,-71.19159069999999,42.3099412
John Eliot Elementary School,-71.24007759999999,42.30612199999999
Hunnewell Elementary School,-71.2899597,42.2955577
St. Joseph Elementary School,-71.2347042,42.2825248
Bates School,-71.30660639999999,42.31291119999999
Wellesley High School,-71.27914969999999,42.3018795
Holyrood School,-113.4485857,53.53079510000001
Ross Sheppard School,-113.5580758,53.5597454
Athlone School,-113.5447536,53.5883415
Strathcona High School,-113.5000629,53.50896419999999
Old Scona Academic,-113.5020105,53.5197162
Parkview School,-113.5683057,53.5267122
Laurier Heights School,-113.566214,53.51647200000001
Edmonton Christian West School,-113.5688892,53.5555077
Holy Cross Académie Internationale,-113.5825308,53.5466406
McNally High School,-113.4587123,53.5484334
Victoria School,-113.4953154,53.5532795
Glenora School,-113.555479,53.5438339
W. P. Wagner School,-113.4505669,53.5000094
Oliver School,-113.5241045,53.5438397
Forest Heights School,-113.4533264,53.5448582
Delton School,-113.4785518,53.5758741
Brightview School,-113.5875741,53.5490237
Hazeldean School,-113.47867,53.504194
St. Rose Junior High School,-113.5696094,53.52125909999999
Inglewood School,-113.5395879,53.565891
The Oaks Secondary School,-1.6076343,54.6912067
Dean Bank Primary and Nursery School,-1.559489,54.687798
The Meadows School,-1.6185213,54.6975929
Coxhoe Primary School,-1.5096476,54.7108883
Ferryhill Business & Enterprise College,-1.5756336,54.6841746
Victoria Lane Academy,-1.6276545,54.6629272
Windlestone School,-1.5690962,54.6639722
Bowburn Junior School,-1.5214565,54.7382971
Bowburn Infant and Nursery School,-1.5209751,54.7335091
Chilton Academy,-1.5586705,54.6585553
Cleves Cross Primary School,-1.5394458,54.6901428
Tudhoe Colliery Primary,-1.5887931,54.7178957
St Charles R C V A Primary School,-1.5924073,54.7056465
West Cornforth Primary School,-1.5195407,54.7029493
Chilton Primary School and Online Centre,-1.5562161,54.6593763
Tudhoe Moor Nursery School,-1.5843792,54.70206169999999
Kirk Merrington Primary School,-1.5826321,54.6819695
Middlestone Moor Primary School,-1.6117568,54.6919881
Kirk Merrington Primary School,-1.5943109,54.6741342
St Joseph's RCVA Primary School,-1.6272587,54.6624506
Waldorf School of the Peninsula - Mountain View Campus,-122.0965169,37.4052948
Pinewood School | Upper Campus | Grades 7-12,-122.142138,37.388058
"Bullis Charter School, North Campus",-122.1151076,37.3961948
Almond Elementary School,-122.1014523,37.3838271
Tutu School Mountain View,-122.0982922,37.4039118
IIE Hawaii English School - Institute of Intensive English -,-157.8303699,21.2805384
La Pietra - Hawaii School for Girls,-157.816013,21.261296
President Theodore Roosevelt High School,-157.8374321,21.3106137
Punahou School,-157.8299032,21.3024245
Kaimukī High School,-157.8161178,21.2872543
Jefferson Elementary School,-157.8186617,21.2730857
Hanahauoli School,-157.8317591,21.3074277
Hokulani Elementary School,-157.8132248,21.2913268
William P. Jarrett Middle School,-157.7976441,21.2974849
Punahou School - Wilcox,-157.8266589,21.3048697
‘Iolani School,-157.8249168,21.2860467
"Mary, Star of the Sea School",-157.7812282,21.2800592
ʻĀina Haina Elementary School,-157.756088,21.2794341
Kaimuki Christian School,-157.798391,21.280656
Mickeys Surf School,-157.825729,21.275568
Waikīkī Elementary School,-157.8144932,21.268166
Holy Nativity School,-157.7524224,21.2785365
Saint Louis School,-157.8083558,21.2903977
Kalani High School,-157.7737534,21.2786521
Voyager – A Public Charter School,-157.822849,21.2959702
Manual High School,-104.9666401,39.7556641
Emily Griffith High School,-104.9859367,39.745631
North High School,-105.0225795,39.76023470000001
St Elizabeths School,-104.9606677,39.7516283
Denver East High School,-104.9559827,39.741585
DSST: Cole Middle School,-104.971226,39.7631058
Gals Schools,-104.9958098,39.7284692
Denver Center For International Studies,-104.9946453,39.72554969999999
Emerson School,-104.9748142,39.7391382
Evans School,-104.9892277,39.7345311
Teller Elementary School,-104.9434966,39.7344088
DSST: Cole High School,-104.9691745,39.7626269
Worldmind Nature Immersion School,-104.942946,39.747597
Academia Ana Marie Sandoval,-105.0155917,39.76790039999999
Valverde Elementary School,-105.0114202,39.71036489999999
Colorado High School Charter GES,-104.9506214,39.7751584
Annunciation Catholic School,-104.9706304,39.7664647
Arrupe Jesuit High School,-105.0454779,39.7755433
DSST: Byers Middle & High School,-104.9799091,39.7136662
Downtown Denver Expeditionary School,-104.9859374,39.745953
Stockholm International School,18.066004,59.339103
Red Mountain School,18.0427593,59.3485845
International School of the Stockholm Region,18.0817432,59.3068393
Vittra,17.9907732,59.29960620000001
The Tanto School AB,18.0496292,59.30965209999999
Vasa International School of Stockholm,18.0568988,59.34406250000001
Internationella Engelska Gymnasiet,18.0722279,59.309205
Futuraskolan International Stockholm,18.0933679,59.3486006
Aspuddens School,17.9984915,59.30990680000001
Vasa International School,18.0569514,59.34406250000001
International School of English,18.0017653,59.29717409999999
Thoren Innovation School,18.0838203,59.34594809999999
Stiftelsen Franska Skolan Fattighuset,18.063248,59.33859080000001
Kunskapsskolan,18.0919273,59.3012563
Lycée Français Saint-Louis,17.9861241,59.321145
Planet Kids Nursery School,18.1004075,59.33752519999999
Hedvig Eleonora school,18.0848511,59.336165
Japanese school,18.0619235,59.31527269999999
Hammarby School North,18.0990809,59.29589009999999
German School in Stockholm,18.0700293,59.3421546
Bayside High School,-82.6996767,27.9033446
High Point Elementary School,-82.7142271,27.9096614
Frontier Elementary School,-82.736605,27.910054
School of EMS,-82.6723106,27.8841072
Pinellas Park High School,-82.7238871,27.8807696
Clearwater Central Catholic High School,-82.72325,27.929602
Camelot School,-82.73169109999999,27.8943774
Belcher Elementary School,-82.7449549,27.929427
Blossom Montessori School for the Deaf,-82.71606539999999,27.8998951
Gingerbread School,-82.6659765,27.8878235
Pinellas Technical College - Clearwater Campus,-82.7201504,27.911382
Oak Grove Middle School,-82.74797939999999,27.9472732
Russian School of Tampa Bay,-82.746624,27.935344
Allendale Academy,-82.6695251,27.8944385
Morgan Fitzgerald Middle,-82.725858,27.877326
Oak Grove Middle School,-82.7479793,27.9472732
Pinellas Country Schools,-82.7195394,27.9140415
Universal Rock School - Music Lessons,-82.7389968,27.893552
Dan's School Entrance,-82.7379213,27.9087281
Mogan Fitz Middle School,-82.7467415,27.8724084
Brooklyn School District 14,-73.9533388,40.7041207
Trapeze School New York (TSNY) - Brooklyn,-73.94722279999999,40.699634
New York City Board of Edu,-73.9544236,40.7148755
NYC Department of Education,-74.0053274,40.7109916
Williamsburg Northside School,-73.95286709999999,40.7149187
Blue School,-74.002538,40.7077717
New Amsterdam School,-73.982395,40.723689
Brooklyn Free School,-73.9679919,40.6870909
Public School 19,-73.9843928,40.7299276
Frank Sinatra School of the Arts High School,-73.9249468,40.75633819999999
ROADS Brooklyn High School,-73.9038324,40.67756929999999
Village Community School,-74.0080874,40.7333465
The Town School,-73.94971149999999,40.7684288
School,-73.9299135,40.7661011
New York City Board of Edu,-73.9737516,40.7850013
Public School 145,-73.9653592,40.79909
The Birch Wathen Lenox School,-73.9576798,40.7724918
Allisonville Elementary School,-86.0882948,39.8991412
Riverside Intermediate School,-86.0614604,39.9475296
Clearwater Elementary School,-86.1045043,39.89665859999999
Forest Glen Elementary School,-85.9986165,39.87181169999999
Forest Dale Elementary School,-86.1103684,39.9439423
Riverside Junior High School,-86.0618882,39.9467311
Aqua-Tots Swim Schools North Indianapolis,-86.0876851,39.9258119
Lawrence North High School,-86.0349536,39.8961663
Eastwood Middle School,-86.0921497,39.8673801
Heritage Christian School,-86.05962,39.888176
Skiles Test Elementary School,-86.04946319999999,39.8820469
John Strange Elementary School,-86.1066476,39.8696583
Crestview Elementary School,-86.03437319999999,39.8844721
Mary E Castle Elementary School,-86.01785509999999,39.9081355
Fall Creek Montessori Academy,-86.0314289,39.9164171
Chamberlain University College of Nursing,-86.11123099999999,39.918841
"Geist Christian Church, Weekday Ministries Preschool and Kindergarten",-85.99619299999999,39.9117192
Lantern Rd Elementary School,-86.012237,39.9406827
Home Inspector Institute,-86.0813896,39.8737409
Castleton United Methodist School,-86.044962,39.88422
Sunnybrae Elementary School,-122.3130547,37.5617043
Kids Connection Schools,-122.2652769,37.569607
Notre Dame Elementary School,-122.2887647,37.517802
The Lang School,-74.0140021,40.7054388
Leopold Elementary School,-89.42170159999999,43.0273002
Lapham Elementary School,-89.37185439999999,43.0856323
Wright Middle School,-89.40026689999999,43.0486204
East High School,-89.3542605,43.0976208
One City Schools,-89.3922283,43.0438261
Midvale Elementary School,-89.44979339999999,43.056999
Edgewood High School,-89.42116899999999,43.060089
Madison West High School,-89.4261843,43.0687389
Emerson Elementary School,-89.3525557,43.1009159
Winnequah Elementary School,-89.3392997,43.064644
Wingra School,-89.43422129999999,43.0548158
Hoyt School (Madison School Community Recreation),-89.43933000000001,43.0685136
Franklin Elementary School,-89.3875261,43.0556622
Cherokee Heights Middle School,-89.44975699999999,43.04115700000001
Thoreau Elementary School,-89.44232500000001,43.0459077
Madison Metropolitan School District,-89.3948772,43.07072530000001
Randall Elementary School,-89.4173162,43.0682394
School Of Veterinary Medicine,-89.42017799999999,43.075095
Madison School & Community Recreation,-89.4393106,43.06878589999999
Nuestro Mundo Community School,-89.3395858,43.0615339
International School of Geneva,6.1723878,46.1987965
Ecolint Campus Des Nations,6.1304405,46.2307982
The British School Of Geneva,6.111113599999999,46.210893
School Rodolphe Töpffer,6.1639893,46.1909071
La Découverte school,6.148286,46.22049
"International School of Geneva, Campus des Nations, Early Years",6.1388104,46.2308323
News School Farny,6.1340426,46.2069549
Geneva Business School - Geneva Campus,6.1433743,46.2199299
Montessori School Aquilae,6.173837799999999,46.2016546
High School De Saussure,6.114179699999999,46.1852725
School Montessori Rive Droite À Genève,6.1223272,46.2262045
School De-Budé,6.128075099999999,46.2237002
Voltaire High School,6.1362019,46.2078516
Collège Sismondi,6.1426074,46.2216485
School Hugo-De-Senger,6.1406367,46.19289
School Des Contamines,6.1587089,46.1966856
Arnie's Language School,6.127686199999999,46.2056057
School Montessori 312,6.134747099999999,46.2204967
Mosaic School,6.157005499999999,46.190645
Primary School French De Genève,6.1617763,46.1990871
Rock Hill Elementary School,-72.788878,41.455022
Choate Rosemary Hall,-72.80850660000002,41.4580267
Dag Hammarskjold Middle School,-72.8186309,41.4341003
Mark T. Sheehan High School,-72.8359541,41.4854989
Moses Y Beach Elementary School,-72.81513939999999,41.4601783
Hanover Elementary School,-72.8326233,41.5191267
Highland Elementary School,-72.83918369999999,41.4879579
Lyman Hall High School,-72.8189625,41.4374259
Benhaven School,-72.819127,41.476665
E.C. Stevens School,-72.8165499,41.4340151
Cook Hill Elementary School,-72.85862279999999,41.457364
Parker Farms Elementary school,-72.8359162,41.4748172
Mary Fritz Elementary School,-72.824119,41.4913462
James H. Moran Middle School,-72.8310815,41.4848293
Heritage Baptist Academy & Little Patriots Preschool,-72.8238205,41.4504635
High Road School of Wallingford: Primary/Middle School (CT),-72.8053213,41.4751951
Meliora Academy,-72.7707618,41.50719610000001
Rock House School of Music,-72.8168061,41.4534999
Lyman Hall High School Gym,-72.8175323,41.43964829999999
Good Shepherd Pre-School,-72.819951,41.455653
The Victor Hugo School,2.3021596,48.8340879
International School Of Paris,2.287360000000001,48.858579
Bilingual International School Of Paris,2.289004,48.84563
Rice School of Architecture Paris,2.3819796,48.8461181
المدرسة السعودية - Saudi School,2.2961421,48.8686206
Lab School Paris - Lab des arts et des sciences,2.3505951,48.8682289
Collège EIB - Ecole Internationale Bilingue,2.3005753,48.88082499999999
Wi School International Montessori School,2.3473746,48.8801447
Jeannine Manuel School,2.2907979,48.8472478
"Wi School International Montessori School, Rue Lecourbe, Wi School Paris 15",2.301457,48.8420085
Beauty School,2.2926662,48.8387766
BISP - PRIMARY SCHOOL,2.2948048,48.8483239
Lily School Paris,2.3064912,48.83680760000001
School Bilingue Privée Course Molière,2.4076135,48.8359529
School International Bilingual Primary Monceau,2.3064372,48.8782547
Wi School international Montessori,2.3472122,48.8772437
School Massillon,2.3623599,48.85169
School Online University,2.3651871,48.870382
Living School,2.386405,48.8849855
La Petite School Bilingue,2.2909225,48.886137
"St. Peter's School, Barcelona",2.1058618,41.3888
Oak House School,2.1174772,41.4067641
Princess Margaret School,2.1658885,41.42647669999999
English School Barcelona,2.1427041,41.4187536
Kensington School,2.1101378,41.389678
Benjamin Franklin International School,2.118598,41.40605499999999
St. George's British School,2.1188312,41.3987298
C3S (Castelldefels School of Social Sciences) - International Business School Barcelona,2.1663449,41.38624
Chisholm School Of English,2.1929329,41.4135026
SANTA CLARA INTERNATIONAL SCHOOL - BARCELONA,2.12435,41.4037588
Barcelona School of Creativity,2.1881131,41.3947446
Spanish - English language school in Barcelona | AbcCollege,2.1488037,41.4024262
Saint Nicholas School,2.1635669,41.3964518
St. Paul's School,2.1052869,41.3916607
"United International Business Schools (UIBS), Barcelona",2.1684723,41.38783950000001
Tech Talent Center - UPC School,2.196358,41.3977838
Nursery School Mimos,2.181154,41.423339
Moderato Montessori School Barcelona,2.1389836,41.41105719999999
don Quijote,2.1474863,41.3827717
global business school,2.175998,41.3979715
Georgina P Blach Intermediate School,-122.0828567,37.3639546
Louis E. Stocklmeir Elementary School,-122.0283576,37.3443245
Cupertino High School,-122.0091231,37.3194327
Stratford School - Santa Clara Pomeroy,-121.9877613,37.3408063
Stratford School - Sunnyvale Raynor Middle School,-122.0070408,37.3444781
Futures Academy - Cupertino,-122.017838,37.3226125
Waldorf School of the Peninsula,-122.0955057,37.3431562
Eisenhower Elementary School,-121.9883653,37.3289062
Challenger School - Sunnyvale,-122.0422818,37.3552227
Mountain View High School,-122.0662217,37.3603611
Lynbrook High School,-122.0047132,37.3006037
GreenLeaf School,-122.038441,37.3505823
L.P. Collins Elementary School,-122.0222551,37.32721060000001
Saint Joseph of Cupertino School,-122.030837,37.324452
Monta Vista High School,-122.0562395,37.31499460000001
Loyola Elementary School,-122.092689,37.360915
Oak Avenue Elementary School,-122.0716342,37.3571941
Stratford School - Sunnyvale De Anza Park,-122.0548885,37.3563714
Christa McAuliffe Elementary School,-122.0106366,37.2917676
R.I. Meyerholz Elementary School,-122.0264295,37.3064954
Prospect High School,-122.001051,37.292373
The Harker School - Middle School Campus,-121.9690038,37.3136246
Campbell School of Innovation,-121.9555637,37.283434
The Harker School,-121.9779959,37.2831009
Stratford School - Los Gatos,-121.9264702,37.2405097
Steindorf K-8 STEAM School,-121.9192902,37.2663516
Westmont High School,-121.9857147,37.2708751
Sherman Oaks Elementary School,-121.9253518,37.310014
Hillbrook School,-121.9530436,37.2273045
Archbishop Mitty High School,-121.9932495,37.3152241
Old Orchard School,-121.956451,37.2865075
Alta Vista Elementary Schools,-121.9415337,37.239453
Stratford School - San Jose Middle School,-121.9101699,37.2555028
St. Christopher School,-121.9034617,37.2835275
Carlton Elementary School,-121.9460133,37.2481908
Latimer School,-121.9776052,37.2916108
Del Mar High School,-121.9295999,37.3039885
Moreland Middle School,-121.9844164,37.2885052
Lynhaven Elementary School,-121.960402,37.3111618
James Lick Middle School,-122.4322182,37.7494425
Katherine Michiels School,-122.4224392,37.7498223
Convent & Stuart Hall,-122.4338688,37.7948351
Chinese American International School,-122.4244372,37.7721549
Roosevelt Middle School,-122.4586826,37.7822639
Scandinavian School,-122.457922,37.7466296
C5 Children's School,-122.418101,37.781089
Parkside Elementary School,-78.86233229999999,35.8407448
Triangle Collaborative School,-78.82162579999999,35.827734
Research Triangle High School,-78.8746476,35.8951691
Morrisville Elementary School,-78.8463747,35.8114221
Cedar Fork Elementary School,-78.8394928,35.8367119
Primrose School at The Park,-78.851647,35.8313
Origins Montessori School,-78.82819889999999,35.8305083
Pleasant Grove Elementary School,-78.82076570000001,35.8874271
The Goddard School of Morrisville,-78.8572377,35.8388115
Sterling Montessori Academy and Charter School,-78.83729749999999,35.8334067
Sterling Montessori Middle School,-78.8381977,35.8340318
Paramount Montessori School,-78.82866109999999,35.8192955
Green Hope High School,-78.8529064,35.8312476
Morrisville Elementary,-78.8464628,35.8113861
Creative Schools at Davis Park,-78.8587403,35.8781177
Carpenter Elementary School,-78.8664919,35.81439
Kalaanjali School of Arts,-78.8255621,35.823483
Red Apple Chinese and Math,-78.82159879999999,35.8204075
Primrose School of Cary,-78.79788599999999,35.81565
(old) RTP High School,-78.86471580000001,35.8954259
The Harker School,-121.9717355,37.3176119
Sierra School,-121.979908,37.3278395
Santa Clara High School,-121.9819306,37.34548789999999
Benjamin Cory Elementary School,-121.9427658,37.3322404
Presentation High School,-121.900433,37.283094
Valley Christian Elementary,-121.9219455,37.2968209
Discovery Charter School Phoenix Campus,-121.9726439,37.3028165
Edge School,-121.9055305,37.3247501
Country Lane Elementary School,-121.9918369,37.2982927
BASIS Independent Silicon Valley,-121.9100586,37.3163045
Washington Elementary School,-121.9409263,37.3424114
Stratford School - Santa Clara Winchester,-121.9517619,37.3334231
St. Clare School,-121.9434953,37.3473666
Westminster School,-0.1279779,51.49817059999999
City of London School for Girls,-0.09434859999999999,51.5191688
Acland Burghley School,-0.1396506,51.5573971
School Of Rock The Musical,-0.1226319,51.5152604
John Keats Primary School,-0.0642163,51.4856286
Robinsfield Infant School,-0.1715201,51.5360621
Raine’s Foundation School,-0.0513275,51.531354
Southbank International School (Westminster - Conway Street),-0.1411566,51.52314459999999
City of London School,-0.0991881,51.5109727
Central Foundation Boys’ School,-0.08576430000000002,51.5253119
Camden School for Girls,-0.1347663,51.5460607
Bloomsbury International English Language School,-0.121622,51.518058
Amherst Regional Middle School,-72.5104546,42.3845363
Pioneer Valley Chinese Immersion Charter School,-72.55822169999999,42.3531605
The Common School,-72.52309,42.359575
Fort River Elementary School,-72.497669,42.37479099999999
Pelham Elementary School,-72.4684379,42.3780771
Amherst-Pelham Regional High School,-72.5129386,42.3810321
Wildwood Elementary School,-72.5131081,42.387313
Crocker Farm Elementary School,-72.51740319999999,42.3473091
Amherst-Pelham Regional High School Field,-72.5154562,42.3800934
East Street School,-72.50157899999999,42.375197
UMass College of Education,-72.52808279999999,42.3982138
Amherst School Superintendent,-72.5103852,42.3837895
The Common School,-72.5234722,42.3595998
Amherst Montessori School,-72.518322,42.338925
Honeybee Nursery School,-72.5691883,42.3682277
Amherst Red Barn Music School,-72.51217249999999,42.3751218
Engineering Lab II,-72.531145,42.3942987
Chapman House Dorm,-72.5204218,42.3700134
Lot 34,-72.5237503,42.3852601
UMass Chapel,-72.5272629,42.3871408
Forest Park Elementary School,-122.052253,37.562005
Alvarado Elementary School,-122.0760167,37.5951108
Patterson Elementary School,-122.0313142,37.5618206
Ardenwood Elementary School,-122.052538,37.5724688
Delaine Eastin Elementary School,-122.07419,37.5675191
Itliong-Vera Cruz Middle School,-122.0756132,37.5938689
