name,long,lat
Saint Agnes' Roman Catholic Primary and Nursery School,-0.2108906,51.5605409
Les Chatons - The Kensington School,-0.1906938,51.5000466
The Chiswick Kindergarten,-0.2563962,51.489047
Kids teaching,-0.1518613,51.47438649999999
The Kindergartens,-0.2189335,51.4824541
Learning Ladders Nursery,-0.1536988,51.4732646
Caring Hands Nursery And Kindergarten,-0.1936049,51.4787447
The Kindergartens : Pooh Corner SW7,-0.1856912,51.4960306
The Kindergartens : Pooh Corner W8,-0.1997418,51.5069057
The Belgravia Nursery School,-0.1570573,51.5013422
Anglo-Russian Pre-school,-0.1778335,51.5330092
Lafayette Park Primary Center,-118.2805299,34.066541
Citizens-The World Silver Lake,-118.2753075,34.0889362
Dacotah Early Education Center,-118.2097964,34.0219299
Evergreen Early Education Center,-118.1968894,34.050849
Plaza De La Raza Head Start,-118.2145924,34.0705165
Clifford Street Elementary,-118.2581587,34.0893198
Plaza De La Raza Head Start,-118.2073173,34.0311905
Ramona Head Start,-118.1948411,34.0573132
Olympic Primary Center,-118.2709079,34.0479558
Rosemont Avenue Elementary School,-118.269908,34.072346
MacArthur Park Visual and Performing Arts Elementary,-118.2795216,34.0572476
St. Vincent School,-118.2752056,34.0294881
Norwood Street Elementary School,-118.2782008,34.0352588
Ann Street Elementary School,-118.2301168,34.0643969
Union Avenue Elementary School,-118.266572,34.064311
Star Christian School and Child Care Center,-118.276009,34.032509
Precious Blood School,-118.2828038,34.0674975
Los Angeles Universal Pre School,-118.2616772,34.0466363
Albion Elementary School,-118.2204668,34.0690885
First Street Elementary School,-118.2045974,34.0403723
Capen Preschool & Kindergarten,-71.1948,42.245121
Sprague Elementary School,-71.297584,42.304492
Tenacre Country Day School,-71.2864867,42.2877506
Charles River School,-71.27869749999999,42.2447725
Upham Elementary School,-71.2997905,42.3112122
Hunnewell Elementary School,-71.2899597,42.2955577
P.A.W.S,-71.24857999999999,42.313845
Theophany School,-71.2062766,42.2835296
Broadmeadow Elementary School,-71.20862439999999,42.27929169999999
St. Joseph Elementary School,-71.2347042,42.2825248
Mitchell Elementary School,-71.2226056,42.2887548
Chickering School,-71.2712013,42.2507427
Russian School of Mathematics - Newton,-71.1996929,42.2948787
Needham Heights KinderCare,-71.2347609,42.291345
Countryside,-71.2024417,42.3129862
Newman Elementary School,-71.2561456,42.28197309999999
Springhill Community Preschool,-113.5045363,53.5137364
Child Study Centre Junior Kindergarten,-113.522731,53.523279
Bonnie Doon Playschool,-113.451703,53.52301500000001
Grandin Elementary School,-113.5106372,53.53700809999999
Rio Terrace School,-113.5859225,53.5083907
Oliver School,-113.5241045,53.5438397
Athlone School,-113.5447536,53.5883415
Progressive Academy,-113.5507741,53.5496882
Laurier Heights School,-113.566214,53.51647200000001
Tevie Miller Heritage School,-113.5243141,53.4997367
Norwood School,-113.487872,53.560499
Rutherford School,-113.4687339,53.5222906
Lauderdale School,-113.5037012,53.58775619999999
Prince Charles School,-113.5394204,53.578474
M A C Islamic School,-113.542019,53.563305
King Edward Elementary School,-113.4919033,53.52148039999999
Westglen School,-113.5417924,53.5547054
Princeton School,-113.4598169,53.58983
St. Paul Elementary School,-113.5720007,53.5330649
Riverdale School,-113.468262,53.543273
Do Re Mi Day Nursery,-1.611827,54.745045
Durham Pre-school Learning Alliance,-1.6035962,54.6961604
Trinity Early Childhood Program,-122.1792391,37.4563544
New Beginnings Preschool,-122.1834788,37.4434061
Palo Verde Elementary School,-122.1144096,37.4309694
Challenger School - Middlefield,-122.110702,37.420173
Casa dei Bambini School,-122.1467268,37.4267486
Addison Elementary School,-122.150499,37.44589850000001
Bing Nursery School,-122.1563643,37.4221248
Building Kidz of Menlo Park,-122.159756,37.461043
Duveneck Elementary School,-122.1344772,37.4500667
International School of the Peninsula - Cowper Campus,-122.123566,37.426544
Children's Learning Cottage,-122.0958185,37.3934958
Montessori School of Los Altos,-122.1123189,37.4148504
Stratford School - Palo Alto,-122.1318404,37.440946
Almond Elementary School,-122.1014523,37.3838271
OFJCC Leslie Family Preschool,-122.1019988,37.4232482
Playschool,-122.1906614,37.4633007
Encinal Elementary School,-122.1861609,37.4648602
Woodland School,-122.19691,37.402995
Mariano Castro Elementary School,-122.0929912,37.3946263
Sunshine,-122.1109249,37.4259884
"Playmate Kindergarten, Day Care",-157.8350496,21.3062577
Kiluaea Ohana Playschool (KOP),-157.7559416,21.2797144
Angels At Play Preschool,-157.8287485,21.2946332
Central Union Church Preschool,-157.8336293,21.2995697
Waikīkī Elementary School,-157.8144932,21.268166
Montessori Community School,-157.8364365,21.3085625
Hokulani Elementary School,-157.8132248,21.2913268
Kāhala Elementary School,-157.7846,21.273534
LITTLE GARDENERS LLC,-157.8105934,21.2742196
Waiʻalae Elementary Public Charter School,-157.7921958,21.2767952
Cole Academy,-157.801917,21.2819553
‘Iolani School,-157.8249168,21.2860467
KCAA Mother Rice Preschool,-157.8209498,21.2906324
Nuʻuanu Elementary School,-157.8351056,21.3360856
St Clement's School,-157.8344269,21.3035215
Maryknoll High School,-157.8338992,21.3013705
Mary Star of Sea Early Learning Center,-157.7816706,21.278689
Maryknoll Grade School,-157.8313065,21.300886
KCAA Wai-Kahala Preschool,-157.785572,21.272516
Noelani Elementary School,-157.8119948,21.30625
Children's Garden Montessori,-104.9543435,39.7233418
Montessori School of Washington Park,-104.984891,39.7107591
Cheltenham Elementary School,-105.0311764,39.7419111
Columbian Elementary School,-105.024427,39.772487
Plains to Peaks Montessori,-104.9919166,39.7322804
Edgewater Elementary School,-105.0568616,39.7503366
Denver Cooperative Preschool,-104.9713881,39.7234485
Valverde Elementary School,-105.0114202,39.71036489999999
Knapp Elementary School,-105.045002,39.707844
Annunciation Catholic School,-104.9706304,39.7664647
Montessori Academy of Colorado,-104.9836773,39.7555679
Mitchell Elementary School,-104.9717045,39.7624491
Brown Elementary School,-105.0342136,39.7541914
Teller Elementary School,-104.9434966,39.7344088
Polaris at Ebert,-104.9818993,39.7497704
Auraria Early Learning Center,-105.0037622,39.7405821
Steele Elementary School,-104.9715665,39.7102351
Edison Elementary School,-105.039907,39.764869
Förskolan Kronan,18.0333679,59.3328173
Förskolan Andante,18.0053626,59.3595596
Förskolan Fantasia,17.9840247,59.3489041
Förskola Viken,17.994557,59.3144062
Förskolan Sankt Göran,18.0233748,59.3351587
Förskolan Instrumentet,17.9842529,59.30717480000001
Förskolan Gröndalsgården,18.0079444,59.3140949
Förskolan Sebran,18.041226,59.327831
Förskolan Gjutaren,18.0352537,59.340616
Lindarängens Waldorflekskola,18.1161317,59.3369809
Ursviks School and Kindergarten,17.9679245,59.38124089999999
Förskolan Plogen,18.0802235,59.31115250000001
Förskolan Flaggskeppet,18.049901,59.340453
Sjöresans förskola,18.0928819,59.3048626
Järvens förskola,17.9898123,59.3810932
Hjorthagens förskola,18.0972765,59.35688030000001
Kungsholmens Västra förskola (Gula Villan),18.0238911,59.3353329
Les Mélodies,18.0936731,59.33430360000001
Förskolan Sjöberget,17.9858132,59.309266
Förskolan Glädjen,18.0484801,59.3773886
Frontier Elementary School,-82.736605,27.910054
R'Club Child Care,-82.7184826,27.924016
Largo KinderCare,-82.7530065,27.9169053
Russian School of Tampa Bay,-82.746624,27.935344
Camelot School,-82.73169109999999,27.8943774
High Point Elementary School,-82.7142271,27.9096614
Westchester Academy,-82.712238,27.9158345
Pinellas Central Elementary School,-82.7113789,27.867377
Belcher Elementary School,-82.7449549,27.929427
The Sprout Academy - Montessori,-82.75023999999999,27.938295
KinderHaus Brooklyn - German Immersion School,-73.9858725,40.6704791
Maryknoll Kindergarten,-73.9958123,40.7147169
GERMAN SCHOOL NYC - KINDERHAUS BROOKLYN,-73.98063599999999,40.6704523
Western Queens Nursery School,-73.9465251,40.754057
Public School 21,-73.9262024,40.6804739
Brevoort Children Center,-73.9236682,40.6807928
P.S. 023 Carter G. Woodson Elementary School,-73.9474627,40.6941963
Tompkins Children's Center,-73.946232,40.6976371
Emmanuel Day Care Kindergarten,-73.96512059999999,40.68852020000001
Bushwick United Headstart,-73.9277556,40.7019947
Elements Preschool Kindergarten New York,-73.9863111,40.7187561
Public School 133,-73.9809513,40.6799955
PS 118 The Maurice Sendak Community School,-73.9877523,40.6709087
Beth Chana School For Girls,-73.9579098,40.705222
San Jose Day Nursery Inc,-74.00437099999999,40.7451148
Studio Creative Play,-73.97332399999999,40.669203
ABC Preschool Daycare,-73.89805799999999,40.739557
New Life Head Start,-73.912678,40.7010594
Preschool of the Arts @ Chelsea,-73.9956527,40.7410098
Grace Church School - JK-8 Campus,-73.9905606,40.7318259
Dwight School Preschool & Kindergarten,-73.98882189999999,40.7768249
Rodeph Sholom School:Pre-Kindergarten,-73.97116849999999,40.7841385
Lexington Childrens' Center,-73.9508974,40.7880607
Western Queens Nursery School,-73.9465251,40.754057
St Ignatius Day Nursery,-73.95339299999999,40.7766019
Harlem Children's Zone,-73.9407498,40.8059549
Cathedral Parkway Tower Preschool,-73.9628267,40.8019255
San Jose Day Nursery Inc,-74.00437099999999,40.7451148
ABC Preschool Daycare,-73.89805799999999,40.739557
Public School 5,-73.908694,40.8135415
Escalera Head Start,-73.973511,40.788186
Preschool of the Arts @ Chelsea,-73.9956527,40.7410098
Queensview Nursery School,-73.931724,40.7629678
Grace Church School - JK-8 Campus,-73.9905606,40.7318259
Columbia Greenhouse Nursery School,-73.960014,40.806069
Morningside Montessori School,-73.9708053,40.7977685
The Learning Experience - North Bergen,-74.0143066,40.7992926
The Dalton School First Program,-73.95577449999999,40.7839076
Friends Seminary,-73.9850692,40.7340188
Horace Mann Nursery School,-73.95623739999999,40.7833056
Trinity Early Childhood Program,-122.1792391,37.4563544
New Beginnings Preschool,-122.1834788,37.4434061
Palo Verde Elementary School,-122.1144096,37.4309694
Challenger School - Middlefield,-122.110702,37.420173
Casa dei Bambini School,-122.1467268,37.4267486
Addison Elementary School,-122.150499,37.44589850000001
Bing Nursery School,-122.1563643,37.4221248
Building Kidz of Menlo Park,-122.159756,37.461043
Duveneck Elementary School,-122.1344772,37.4500667
International School of the Peninsula - Cowper Campus,-122.123566,37.426544
Children's Learning Cottage,-122.0958185,37.3934958
Montessori School of Los Altos,-122.1123189,37.4148504
Stratford School - Palo Alto,-122.1318404,37.440946
Almond Elementary School,-122.1014523,37.3838271
OFJCC Leslie Family Preschool,-122.1019988,37.4232482
Playschool,-122.1906614,37.4633007
Encinal Elementary School,-122.1861609,37.4648602
Woodland School,-122.19691,37.402995
Mariano Castro Elementary School,-122.0929912,37.3946263
Sunshine,-122.1109249,37.4259884
"Playmate Kindergarten, Day Care",-157.8350496,21.3062577
Kiluaea Ohana Playschool (KOP),-157.7559416,21.2797144
Angels At Play Preschool,-157.8287485,21.2946332
Central Union Church Preschool,-157.8336293,21.2995697
Waikīkī Elementary School,-157.8144932,21.268166
Montessori Community School,-157.8364365,21.3085625
Hokulani Elementary School,-157.8132248,21.2913268
Kāhala Elementary School,-157.7846,21.273534
LITTLE GARDENERS LLC,-157.8105934,21.2742196
Waiʻalae Elementary Public Charter School,-157.7921958,21.2767952
Cole Academy,-157.801917,21.2819553
‘Iolani School,-157.8249168,21.2860467
KCAA Mother Rice Preschool,-157.8209498,21.2906324
Nuʻuanu Elementary School,-157.8351056,21.3360856
St Clement's School,-157.8344269,21.3035215
Maryknoll High School,-157.8338992,21.3013705
Mary Star of Sea Early Learning Center,-157.7816706,21.278689
Maryknoll Grade School,-157.8313065,21.300886
KCAA Wai-Kahala Preschool,-157.785572,21.272516
Noelani Elementary School,-157.8119948,21.30625
Children's Garden Montessori,-104.9543435,39.7233418
Montessori School of Washington Park,-104.984891,39.7107591
Cheltenham Elementary School,-105.0311764,39.7419111
Columbian Elementary School,-105.024427,39.772487
Plains to Peaks Montessori,-104.9919166,39.7322804
Edgewater Elementary School,-105.0568616,39.7503366
Denver Cooperative Preschool,-104.9713881,39.7234485
Valverde Elementary School,-105.0114202,39.71036489999999
Knapp Elementary School,-105.045002,39.707844
Annunciation Catholic School,-104.9706304,39.7664647
Montessori Academy of Colorado,-104.9836773,39.7555679
Mitchell Elementary School,-104.9717045,39.7624491
Brown Elementary School,-105.0342136,39.7541914
Teller Elementary School,-104.9434966,39.7344088
Polaris at Ebert,-104.9818993,39.7497704
Auraria Early Learning Center,-105.0037622,39.7405821
Steele Elementary School,-104.9715665,39.7102351
Edison Elementary School,-105.039907,39.764869
Förskolan Kronan,18.0333679,59.3328173
Förskolan Andante,18.0053626,59.3595596
Förskolan Fantasia,17.9840247,59.3489041
Förskola Viken,17.994557,59.3144062
Förskolan Sankt Göran,18.0233748,59.3351587
Förskolan Instrumentet,17.9842529,59.30717480000001
Förskolan Gröndalsgården,18.0079444,59.3140949
Förskolan Sebran,18.041226,59.327831
Förskolan Gjutaren,18.0352537,59.340616
Lindarängens Waldorflekskola,18.1161317,59.3369809
Ursviks School and Kindergarten,17.9679245,59.38124089999999
Förskolan Plogen,18.0802235,59.31115250000001
Förskolan Flaggskeppet,18.049901,59.340453
Sjöresans förskola,18.0928819,59.3048626
Järvens förskola,17.9898123,59.3810932
Hjorthagens förskola,18.0972765,59.35688030000001
Kungsholmens Västra förskola (Gula Villan),18.0238911,59.3353329
Les Mélodies,18.0936731,59.33430360000001
Förskolan Sjöberget,17.9858132,59.309266
Förskolan Glädjen,18.0484801,59.3773886
Frontier Elementary School,-82.736605,27.910054
R'Club Child Care,-82.7184826,27.924016
Largo KinderCare,-82.7530065,27.9169053
Russian School of Tampa Bay,-82.746624,27.935344
Camelot School,-82.73169109999999,27.8943774
High Point Elementary School,-82.7142271,27.9096614
Westchester Academy,-82.712238,27.9158345
Pinellas Central Elementary School,-82.7113789,27.867377
Belcher Elementary School,-82.7449549,27.929427
The Sprout Academy - Montessori,-82.75023999999999,27.938295
Dwight School Preschool & Kindergarten,-73.98882189999999,40.7768249
Rodeph Sholom School:Pre-Kindergarten,-73.97116849999999,40.7841385
Lexington Childrens' Center,-73.9508974,40.7880607
Western Queens Nursery School,-73.9465251,40.754057
St Ignatius Day Nursery,-73.95339299999999,40.7766019
Harlem Children's Zone,-73.9407498,40.8059549
Cathedral Parkway Tower Preschool,-73.9628267,40.8019255
San Jose Day Nursery Inc,-74.00437099999999,40.7451148
ABC Preschool Daycare,-73.89805799999999,40.739557
Public School 5,-73.908694,40.8135415
Escalera Head Start,-73.973511,40.788186
Preschool of the Arts @ Chelsea,-73.9956527,40.7410098
Queensview Nursery School,-73.931724,40.7629678
Grace Church School - JK-8 Campus,-73.9905606,40.7318259
Columbia Greenhouse Nursery School,-73.960014,40.806069
Morningside Montessori School,-73.9708053,40.7977685
The Learning Experience - North Bergen,-74.0143066,40.7992926
The Dalton School First Program,-73.95577449999999,40.7839076
Friends Seminary,-73.9850692,40.7340188
Horace Mann Nursery School,-73.95623739999999,40.7833056
KinderHaus Brooklyn - German Immersion School,-73.9858725,40.6704791
Maryknoll Kindergarten,-73.9958123,40.7147169
GERMAN SCHOOL NYC - KINDERHAUS BROOKLYN,-73.98063599999999,40.6704523
Western Queens Nursery School,-73.9465251,40.754057
Public School 21,-73.9262024,40.6804739
Brevoort Children Center,-73.9236682,40.6807928
P.S. 023 Carter G. Woodson Elementary School,-73.9474627,40.6941963
Tompkins Children's Center,-73.946232,40.6976371
Emmanuel Day Care Kindergarten,-73.96512059999999,40.68852020000001
Bushwick United Headstart,-73.9277556,40.7019947
Elements Preschool Kindergarten New York,-73.9863111,40.7187561
Public School 133,-73.9809513,40.6799955
PS 118 The Maurice Sendak Community School,-73.9877523,40.6709087
Beth Chana School For Girls,-73.9579098,40.705222
San Jose Day Nursery Inc,-74.00437099999999,40.7451148
Studio Creative Play,-73.97332399999999,40.669203
ABC Preschool Daycare,-73.89805799999999,40.739557
New Life Head Start,-73.912678,40.7010594
Preschool of the Arts @ Chelsea,-73.9956527,40.7410098
Grace Church School - JK-8 Campus,-73.9905606,40.7318259
"Geist Christian Church, Weekday Ministries Preschool and Kindergarten",-85.99619299999999,39.9117192
Abundant Life School,-86.033889,39.9059342
John Strange Elementary School,-86.1066476,39.8696583
Lantern Rd Elementary School,-86.012237,39.9406827
82nd Street KinderCare,-86.0378607,39.9055195
East 75th KinderCare,-86.0481449,39.8903113
Washington Township School,-86.10668009999999,39.86946349999999
Turnbull Children's Center,-122.326895,37.5771015
Montessori Children's House,-122.3366915,37.553709
Child care,-122.3396291,37.5765181
Foster City Elementary School,-122.2735413,37.5461173
Sea Breeze School,-122.2724867,37.5452415
Sunnybrae Elementary School,-122.3130547,37.5617043
Beresford Montessori,-122.311428,37.553388
Building Kidz of San Mateo,-122.2914344,37.5339022
Kids Connection Schools,-122.2652769,37.569607
Notre Dame Elementary School,-122.2887647,37.517802
North Shoreview Montessori,-122.3162435,37.5753737
Fiesta Gardens International School,-122.2983496,37.5516995
McKinley Elementary School,-122.3567963,37.5797186
Parkside Elementary School,-122.2966973,37.5614131
Meadow Heights Elementary School,-122.3160664,37.5391113
Our Lady of Angel Pre School,-122.3720035,37.5851751
Foster City KinderCare,-122.2721339,37.5606494
LEAD Elementary School,-122.3016472,37.5693268
St. Matthew's Episcopal Day School,-122.3270935,37.56566840000001
Highlands Elementary School,-122.350545,37.524102
Dwight School Preschool & Kindergarten,-73.98882189999999,40.7768249
Rodeph Sholom School:Pre-Kindergarten,-73.97116849999999,40.7841385
Maryknoll Kindergarten,-73.9958123,40.7147169
Lexington Childrens' Center,-73.9508974,40.7880607
Western Queens Nursery School,-73.9465251,40.754057
St Ignatius Day Nursery,-73.95339299999999,40.7766019
The Kaplan Cooperative Preschool,-74.0331839,40.7384554
Elements Preschool Kindergarten New York,-73.9863111,40.7187561
Harmony Early Learning Center..,-74.0412683,40.7880898
Beth Chana School For Girls,-73.9579098,40.705222
San Jose Day Nursery Inc,-74.00437099999999,40.7451148
Queensview Nursery School,-73.931724,40.7629678
Bushwick United Headstart,-73.9277556,40.7019947
Escalera Head Start,-73.973511,40.788186
Tompkins Children's Center,-73.946232,40.6976371
Waterfront Montessori,-74.0396267,40.7124769
Preschool of the Arts @ Chelsea,-73.9956527,40.7410098
Kiddie Academy of Hoboken,-74.027726,40.7376559
Apple Montessori Schools & Camps - Hoboken,-74.0246502,40.7492005
Grace Church School - JK-8 Campus,-73.9905606,40.7318259
Midvale Elementary School,-89.44979339999999,43.056999
One City Schools,-89.3922283,43.0438261
Madison Metropolitan School District,-89.3948772,43.07072530000001
Lowell Elementary School,-89.3403106,43.0929763
